#	alphaticr.alphaticr	alphaticr.aromatic	alphaticr.postivecharger	alphaticr.negativecharger	alphaticr.uncharger	aromatic.alphaticr	aromatic.aromatic	aromatic.postivecharger	aromatic.negativecharger	aromatic.uncharger	postivecharger.alphaticr	postivecharger.aromatic	postivecharger.postivecharger	postivecharger.negativecharger	postivecharger.uncharger	negativecharger.alphaticr	negativecharger.aromatic	negativecharger.postivecharger	negativecharger.negativecharger	negativecharger.uncharger	uncharger.alphaticr	uncharger.aromatic	uncharger.postivecharger	uncharger.negativecharger	uncharger.uncharger
A._hypogaea_l._(AhFatA)	0.142433234421365	0.03560830860534125	0.05341246290801187	0.05341246290801187	0.10979228486646884	0.02967359050445104	0.0	0.011869436201780416	0.005934718100890208	0.02373887240356083	0.08011869436201781	0.008902077151335312	0.02373887240356083	0.026706231454005934	0.011869436201780416	0.06528189910979229	0.008902077151335312	0.011869436201780416	0.02373887240356083	0.032640949554896145	0.0771513353115727	0.017804154302670624	0.050445103857566766	0.032640949554896145	0.06231454005934718
Arabidopsis_thaliana	0.1411192214111922	0.0170316301703163	0.04866180048661801	0.06082725060827251	0.11192214111922141	0.0364963503649635	0.004866180048661801	0.009732360097323601	0.0024330900243309003	0.014598540145985401	0.0535279805352798	0.0072992700729927005	0.0170316301703163	0.009732360097323601	0.046228710462287104	0.038929440389294405	0.014598540145985401	0.012165450121654502	0.0072992700729927005	0.038929440389294405	0.1070559610705596	0.024330900243309004	0.046228710462287104	0.031630170316301706	0.09732360097323602
Auxenochlorella_protothecoides	0.18210862619808307	0.025559105431309903	0.06070287539936102	0.04792332268370607	0.13099041533546327	0.03514376996805112	0.003194888178913738	0.009584664536741214	0.0	0.012779552715654952	0.07987220447284345	0.009584664536741214	0.01597444089456869	0.012779552715654952	0.025559105431309903	0.054313099041533544	0.006389776357827476	0.009584664536741214	0.006389776357827476	0.025559105431309903	0.0926517571884984	0.01597444089456869	0.051118210862619806	0.03514376996805112	0.051118210862619806
Brassica_juncea_(BjFatB1)	0.1620795107033639	0.021406727828746176	0.045871559633027525	0.0672782874617737	0.10397553516819572	0.039755351681957186	0.0030581039755351682	0.009174311926605505	0.0061162079510703364	0.01834862385321101	0.04892966360856269	0.009174311926605505	0.01529051987767584	0.012232415902140673	0.045871559633027525	0.05198776758409786	0.01834862385321101	0.012232415902140673	0.009174311926605505	0.03669724770642202	0.09480122324159021	0.024464831804281346	0.04892966360856269	0.03363914373088685	0.06116207951070336
Brassica_juncea_(BjFatB2)	0.15902140672782875	0.01834862385321101	0.045871559633027525	0.07339449541284404	0.10091743119266056	0.039755351681957186	0.0030581039755351682	0.009174311926605505	0.0061162079510703364	0.01529051987767584	0.04892966360856269	0.009174311926605505	0.01834862385321101	0.012232415902140673	0.04281345565749235	0.05504587155963303	0.01834862385321101	0.012232415902140673	0.009174311926605505	0.039755351681957186	0.09174311926605505	0.024464831804281346	0.045871559633027525	0.03363914373088685	0.0672782874617737
Brassica_juncea_(BjFatB3)	0.1559633027522936	0.01834862385321101	0.045871559633027525	0.06422018348623854	0.11009174311926606	0.039755351681957186	0.0030581039755351682	0.009174311926605505	0.0061162079510703364	0.01529051987767584	0.04892966360856269	0.0030581039755351682	0.01834862385321101	0.01529051987767584	0.045871559633027525	0.05198776758409786	0.01529051987767584	0.009174311926605505	0.009174311926605505	0.04281345565749235	0.09480122324159021	0.03363914373088685	0.04892966360856269	0.03363914373088685	0.06116207951070336
Brassica_juncea_(BjFatB4)	0.1620795107033639	0.01834862385321101	0.04892966360856269	0.07033639143730887	0.10091743119266056	0.039755351681957186	0.0030581039755351682	0.009174311926605505	0.0061162079510703364	0.01529051987767584	0.04892966360856269	0.009174311926605505	0.01529051987767584	0.012232415902140673	0.045871559633027525	0.05198776758409786	0.01834862385321101	0.012232415902140673	0.009174311926605505	0.039755351681957186	0.09480122324159021	0.024464831804281346	0.045871559633027525	0.03363914373088685	0.06422018348623854
Cinnamomum_camphorum	0.14046822742474915	0.020066889632107024	0.03678929765886288	0.06354515050167224	0.10702341137123746	0.03678929765886288	0.0	0.016722408026755852	0.006688963210702341	0.010033444816053512	0.046822742474916385	0.013377926421404682	0.030100334448160536	0.016722408026755852	0.043478260869565216	0.05016722408026756	0.020066889632107024	0.013377926421404682	0.013377926421404682	0.04013377926421405	0.09364548494983277	0.016722408026755852	0.05351170568561873	0.03678929765886288	0.07357859531772576
Cocos_nucifera_(CnFatB1)	0.1574074074074074	0.021604938271604937	0.040123456790123455	0.06481481481481481	0.1111111111111111	0.033950617283950615	0.0030864197530864196	0.018518518518518517	0.0030864197530864196	0.018518518518518517	0.04938271604938271	0.012345679012345678	0.024691358024691357	0.015432098765432098	0.040123456790123455	0.046296296296296294	0.018518518518518517	0.012345679012345678	0.015432098765432098	0.037037037037037035	0.10802469135802469	0.021604938271604937	0.046296296296296294	0.030864197530864196	0.04938271604938271
Cocos_nucifera_(CnFatB2)	0.16717325227963525	0.02127659574468085	0.0425531914893617	0.0668693009118541	0.1033434650455927	0.0364741641337386	0.00303951367781155	0.015197568389057751	0.00303951367781155	0.0121580547112462	0.05167173252279635	0.00911854103343465	0.02735562310030395	0.015197568389057751	0.0425531914893617	0.0486322188449848	0.0182370820668693	0.015197568389057751	0.015197568389057751	0.0364741641337386	0.0972644376899696	0.0182370820668693	0.04559270516717325	0.03343465045592705	0.0547112462006079
Cocos_nucifera_(CnFatB3)	0.15902140672782875	0.024464831804281346	0.06116207951070336	0.05198776758409786	0.09174311926605505	0.024464831804281346	0.0061162079510703364	0.01529051987767584	0.012232415902140673	0.021406727828746176	0.06116207951070336	0.01529051987767584	0.027522935779816515	0.01834862385321101	0.039755351681957186	0.04892966360856269	0.01529051987767584	0.01834862385321101	0.01529051987767584	0.027522935779816515	0.09174311926605505	0.01834862385321101	0.04281345565749235	0.027522935779816515	0.06422018348623854
Cuphea_aequipetala_(Ca1FatB1)	0.12465373961218837	0.027700831024930747	0.04155124653739612	0.060941828254847646	0.11080332409972299	0.030470914127423823	0.0	0.008310249307479225	0.0110803324099723	0.019390581717451522	0.036011080332409975	0.008310249307479225	0.0221606648199446	0.013850415512465374	0.05817174515235457	0.05263157894736842	0.008310249307479225	0.0221606648199446	0.0110803324099723	0.0332409972299169	0.11911357340720222	0.024930747922437674	0.0443213296398892	0.030470914127423823	0.08033240997229917
Cuphea_aequipetala_(Ca1FatB2)	0.11581920903954802	0.025423728813559324	0.0480225988700565	0.05649717514124294	0.1016949152542373	0.03389830508474576	0.005649717514124294	0.011299435028248588	0.011299435028248588	0.01977401129943503	0.0423728813559322	0.01977401129943503	0.022598870056497175	0.014124293785310734	0.0423728813559322	0.04519774011299435	0.014124293785310734	0.014124293785310734	0.011299435028248588	0.0423728813559322	0.10734463276836158	0.01694915254237288	0.04519774011299435	0.03389830508474576	0.09887005649717515
Cuphea_avigera_(Ca2FatB2)	0.10584958217270195	0.022284122562674095	0.06406685236768803	0.05013927576601671	0.10027855153203342	0.033426183844011144	0.002785515320334262	0.008356545961002786	0.008356545961002786	0.016713091922005572	0.04456824512534819	0.008356545961002786	0.022284122562674095	0.013927576601671309	0.06128133704735376	0.052924791086350974	0.013927576601671309	0.005571030640668524	0.008356545961002786	0.04456824512534819	0.10306406685236769	0.022284122562674095	0.05013927576601671	0.04456824512534819	0.09192200557103064
Cuphea_carthagenesis_(CcFatB)	0.11944444444444445	0.019444444444444445	0.05277777777777778	0.05555555555555555	0.10555555555555556	0.03611111111111111	0.0	0.008333333333333333	0.008333333333333333	0.016666666666666666	0.044444444444444446	0.016666666666666666	0.025	0.013888888888888888	0.05	0.05277777777777778	0.011111111111111112	0.013888888888888888	0.008333333333333333	0.03888888888888889	0.09722222222222222	0.022222222222222223	0.05	0.03888888888888889	0.09444444444444444
Cuphea_decandra_(Cd1FatB1)	0.14681440443213298	0.019390581717451522	0.04986149584487535	0.060941828254847646	0.09418282548476455	0.036011080332409975	0.0	0.013850415512465374	0.002770083102493075	0.013850415512465374	0.04155124653739612	0.0110803324099723	0.0221606648199446	0.013850415512465374	0.05263157894736842	0.0443213296398892	0.013850415512465374	0.013850415512465374	0.019390581717451522	0.04155124653739612	0.0997229916897507	0.0221606648199446	0.04155124653739612	0.036011080332409975	0.0886426592797784
Cuphea_hookeriana(short)_(ChFatB2)	0.13761467889908258	0.027522935779816515	0.05504587155963303	0.05504587155963303	0.10091743119266056	0.03058103975535168	0.0	0.012232415902140673	0.0061162079510703364	0.01834862385321101	0.04892966360856269	0.012232415902140673	0.021406727828746176	0.01529051987767584	0.05198776758409786	0.05198776758409786	0.012232415902140673	0.0061162079510703364	0.0061162079510703364	0.045871559633027525	0.10397553516819572	0.01529051987767584	0.05504587155963303	0.039755351681957186	0.07033639143730887
Cuphea_hookeriana_(ChFatB1)	0.15211267605633802	0.022535211267605635	0.04788732394366197	0.0647887323943662	0.08732394366197183	0.03943661971830986	0.0	0.014084507042253521	0.0028169014084507044	0.016901408450704224	0.03943661971830986	0.011267605633802818	0.01971830985915493	0.011267605633802818	0.05352112676056338	0.04788732394366197	0.016901408450704224	0.011267605633802818	0.01971830985915493	0.04225352112676056	0.09295774647887324	0.022535211267605635	0.04225352112676056	0.03943661971830986	0.08169014084507042
Cuphea_leptopoda_(Cl1FatB1)	0.12290502793296089	0.025139664804469275	0.0446927374301676	0.06424581005586592	0.09217877094972067	0.030726256983240222	0.0	0.0111731843575419	0.00558659217877095	0.0223463687150838	0.030726256983240222	0.01675977653631285	0.027932960893854747	0.0111731843575419	0.06424581005586592	0.05307262569832402	0.008379888268156424	0.01675977653631285	0.008379888268156424	0.0446927374301676	0.10893854748603352	0.019553072625698324	0.05027932960893855	0.04189944134078212	0.0782122905027933
Cuphea_leptopoda_(Cl2FatB2)	0.13333333333333333	0.019444444444444445	0.044444444444444446	0.05555555555555555	0.10555555555555556	0.027777777777777776	0.002777777777777778	0.005555555555555556	0.008333333333333333	0.022222222222222223	0.03611111111111111	0.016666666666666666	0.019444444444444445	0.005555555555555556	0.05555555555555555	0.04722222222222222	0.011111111111111112	0.011111111111111112	0.011111111111111112	0.041666666666666664	0.1111111111111111	0.016666666666666666	0.05277777777777778	0.041666666666666664	0.09722222222222222
Cuphea_leptopoda_(Cl3FatB1)	0.14763231197771587	0.022284122562674095	0.04456824512534819	0.06128133704735376	0.0947075208913649	0.03899721448467967	0.0	0.013927576601671309	0.002785515320334262	0.013927576601671309	0.03899721448467967	0.011142061281337047	0.022284122562674095	0.016713091922005572	0.04735376044568245	0.04178272980501393	0.016713091922005572	0.011142061281337047	0.019498607242339833	0.04735376044568245	0.10027855153203342	0.022284122562674095	0.04456824512534819	0.036211699164345405	0.08356545961002786
Cuphea_leptopoda_(Cl4FatB1)	0.13333333333333333	0.019444444444444445	0.05	0.05277777777777778	0.10277777777777777	0.027777777777777776	0.002777777777777778	0.005555555555555556	0.008333333333333333	0.022222222222222223	0.03611111111111111	0.016666666666666666	0.019444444444444445	0.008333333333333333	0.05555555555555555	0.04722222222222222	0.011111111111111112	0.011111111111111112	0.011111111111111112	0.041666666666666664	0.1111111111111111	0.016666666666666666	0.05	0.041666666666666664	0.09722222222222222
Cuphea_palustris(long)_(CpFatB2)	0.13664596273291926	0.027950310559006212	0.043478260869565216	0.06832298136645963	0.09937888198757763	0.031055900621118012	0.0	0.012422360248447204	0.012422360248447204	0.018633540372670808	0.040372670807453416	0.012422360248447204	0.024844720496894408	0.015527950310559006	0.052795031055900624	0.059006211180124224	0.009316770186335404	0.018633540372670808	0.006211180124223602	0.040372670807453416	0.10559006211180125	0.024844720496894408	0.046583850931677016	0.031055900621118012	0.062111801242236024
